http://hansard.millbanksystems.com/commons/2001/oct/15/anti-terrorism-measures;262;"
            Will the Home Secretary explain why he has not taken this opportunity to legislate on mercenary activity? He will recall that we were promised a Green Paper in November last year, and that in April this year the Government regretted that they had not got around to it. Now we see young British men recruited by British citizens to fight for the Taliban,
            
            possibly against British service men and women. Should not the Home Secretary now take the opportunity to legislate?
          
"
http://hansard.millbanksystems.com/commons/2001/oct/15/anti-terrorism-measures;437;"
            I have visited various mosques in my constituency on recent Fridays, and I have heard from the Muslim community overwhelming condemnation of acts of terror. At the same time, however, there has been a free and frank exchange of views with that community, which has not always been in complete agreement with the Government's tactics. Can the Home Secretary reassure me that the measures will be used in the fight against terrorism and religious hatred, and not against that free and frank exchange of views?
          
"
http://hansard.millbanksystems.com/commons/2001/oct/15/anti-terrorism-measures;257;"
            Does the Home Secretary agree that the main lesson from the terror attacks on America was not that existing laws are inadequate, but rather that the security and intelligence services failed to use the existing laws and their powers? Will he be very sceptical about Government agencies and others that demand new intrusion and surveillance powers, and also about the European Union, which has a declared aim of using the existing emergency as a pretext for centralising and advancing its own powers? In presenting his proposals for new laws, will he in each case show that they are required specifically for the struggle against terrorism, that their absence was significantly inhibiting, and that they will be used only in that war on terrorism?
          
"
http://hansard.millbanksystems.com/commons/2001/oct/15/anti-terrorism-measures;330;"
            Is my right hon. Friend content that the list of proscribed organisations in the  is appropriate, or does he intend to review it?
          
"
http://hansard.millbanksystems.com/commons/2001/oct/15/anti-terrorism-measures;295;"
            I support the Home Secretary in his intention of getting it right rather than merely acting quickly. How does he square that with the use of affirmative orders? A 90-minute debate on the Floor of the House is hardly an appropriate form of scrutiny of matters that touch on the relationship of citizens to the state and the competence of the state over judicial arrangements.
          
"
http://hansard.millbanksystems.com/commons/2001/oct/15/anti-terrorism-measures;275;"
            I welcome my right hon. Friend's aim of outlawing incitement to religious hatred, but in our headlong rush to protect our democracy there is a real danger that we will forgo basic civil liberties. What, specifically, does he mean by retaining data? I am sure that many businesses are very concerned about what that will involve. Personally, I am concerned about whether it means nosing through private e-mails or steaming open letters.
          
"
http://hansard.millbanksystems.com/commons/2001/oct/15/anti-terrorism-measures;1467;"
            Given the recent history of legislation on issues such as asylum and extradition being taken apart by the courts, why is the Home Secretary waiting before deciding whether or how much to amend the ? Is not the history of Home Office legal advice on such matters that if officials think that it might possibly be necessary, it almost certainly will be necessary—so why not do it at once? Could we hear a little more of his thinking on that subject?
          
"
http://hansard.millbanksystems.com/commons/2001/oct/15/anti-terrorism-measures;155;"
            In respect of the , may I ask my right hon. Friend about offshore bank accounts, especially in respect of their access and transparency? It is of widespread concern that the proceeds of crime and drug smuggling—therefore, the funding of terror—are funnelled through offshore bank accounts and, indeed, Swiss bank accounts. I wonder whether he would take a fresh look, in consort with the rest of the international community, at achieving such access.
          
"
http://hansard.millbanksystems.com/commons/2001/oct/15/anti-terrorism-measures;538;"
            On behalf of the Scottish National party and Plaid Cymru, I welcome the Home Secretary's statement. We want to work with the Government and assist them in ensuring that the right legislation is put through the House. To that end, will the right hon. Gentleman agree to work with all parties in the House, not only on the details of the legislation but on the timing and the amount of debate that we will have on the crucial questions that will be asked, such as those that have been asked by many Members today?

            The Home Secretary made some important announcements on extradition. Nevertheless, will he now rule out the extradition of individuals from this country to places where they will face the death penalty? Instead, will he work within multilateral agreements to ensure that such individuals can be extradited, but with a different result? Finally, does he accept that despotic Governments use accusations of terrorism against their genuine opponents who are not guilty of terrorism? What safeguards does he envisage in his legislation so that this
            
            
            country still provides a safe haven for genuine refugees and for people who oppose terrorism and terrorist Governments?
          
"
http://hansard.millbanksystems.com/commons/2001/oct/15/anti-terrorism-measures;538;"
            The death penalty.
          
"
http://hansard.millbanksystems.com/commons/2001/oct/15/anti-terrorism-measures;1214;"
            The USA.
          
"
http://hansard.millbanksystems.com/commons/2001/oct/15/anti-terrorism-measures;428;"
            Can I press my right hon. Friend a little further on his answer to my hon. Friend the Member for Stoke-on-Trent, North (Ms Walley)? Clearly, his statement is very important in relation to the chemicals sector, whether we are dealing with major hazard sites in manufacture, with transport or with chemicals that could be made for an innocent use but misused in the production of chemical weapons. Will he clarify the situation in relation to the movement of and trade in chemicals? Is he satisfied that his right hon. Friend the Chancellor, who is sitting bedside him, is affording him sufficient resources to address those very serious problems, especially for those who represent the chemicals sector?
          
"
http://hansard.millbanksystems.com/commons/2001/oct/15/anti-terrorism-measures;65;"
            On that point, will my right hon. Friend accept the real concern about some sort of special protection for religion as it might make his task much more difficult? Of course, religious belief generally is of great benefit to our society, but some religious tenets actually promote hate. For example, in Leviticus and Revelations, homosexuality is called an abomination and people are enjoined not to touch a woman at the time she is unclean. It is important that my right hon. Friend understands that although those beliefs have now been marginalised in St. Mary's church in Hemel Hempstead, they are often not marginalised elsewhere. It is vital that those who do not support them speak out against them and are given the freedom so to do.
          
"
http://hansard.millbanksystems.com/commons/2001/oct/15/anti-terrorism-measures;1424;"
            The Home Secretary began his statement by saying how important it was to balance the respect for our liberty with the need to prevent its exploitation. Given that fine balance, will he explain to the House his plans for the exchange of information—often private information—within Government agencies? In particular, what safeguards will he put in place to ensure that law-abiding citizens will have nothing to fear?
          
"
http://hansard.millbanksystems.com/commons/2001/oct/15/anti-terrorism-measures;451;"
            Is my right hon. Friend aware that had my hon. Friend the Member for Hemel Hempstead (Mr. McWalter) been on the receiving end of religious hatred, he might take a less academic view of it?

            Is my right hon. Friend also aware that his decision to introduce legislation to turn religious hatred into an offence will be welcomed not only by Muslims, Sikhs and Hindus, but by Jews as well? He may well be aware that even in this fevered situation the story has been circulating that the attack on the World Trade Centre was a Jewish plot, with Jews who were working there advised not to go into work on 11 September. Does he therefore accept that if the Bill is to be introduced—I am glad to hear that it will be—the decision to prosecute should be that of the Attorney-General and not that of the Crown Prosecution Service, which recently admitted to institutionalised racism within its ranks?
          
"
http://hansard.millbanksystems.com/commons/2001/oct/15/action-against-financing-terrorism;591;"
            With permission, Mr. Speaker, I wish to announce measures that seek to cut off the supply of funds to terrorism.

            Those who finance terror are as guilty as those who commit it, so our response to the funding of terrorist acts must be every bit as clear, as unequivocal and as united as our response to the terrorist acts themselves. The action plan that I am placing in the House of Commons Library, which is now available in the Vote Office, arises from concerted work across Governments, and in particular from decisions of the G7 group of Finance Ministers and Central Bank governors on 6 October. It proposes to tighten our law, further empower the police and strengthen co-ordination across the world.

            I can report to the House that having already fully implemented UN Security Council resolutions on the Taliban and on Osama bin Laden, the United Kingdom has now frozen 35 suspect bank accounts, immobilising more than £63 million of suspect terrorist funds. I can also report that by Order in Council, following the latest UN resolution 1373, we have frozen all UK bank accounts associated with the individuals and organisations named in the US Treasury's suspects lists and have already seized in total £180,000 held by those identified in Friday's updated list.

            Our UK domestic controls are already among the best in the world, but as part of the emergency anti-terrorism Bill announced this afternoon by the Home Secretary the Government propose a new power to freeze funds when suspicious transactions are under investigation. That will be backed up by new reporting requirements on financial institutions so that they must disclose not only known transactions destined for terrorism, but transactions where there are grounds for suspicion.

            Clearly, a balance has to be struck between individuals' right to privacy and their security at a time of increased risk, but we believe that there is a case for new powers for the police to monitor accounts that may be used to facilitate terrorism; for Customs to be allowed, where there are suspicions, to seize cash not only at our borders, as it can now, but within the UK as well; for the Inland Revenue and Customs where applicable to share information and co-operate more effectively with the police; and for the Treasury to freeze assets where there is a clear risk to safety and security.

            We do this not least because of the weight of evidence concerning the finances of bin Laden and the al-Qaeda organisation, which is complex but becoming clearer daily. It is not primarily bin Laden's personal wealth that supports the Taliban and active terrorist operations, but the profits from the drugs trade and other businesses, and from individual and company sponsors. That money is channelled through a range of financial centres across the globe, with evidence already pointing to centres in the Gulf, Pakistan and central Asia and to money laundering through an established underground banking system. The cells that form part of the wider al-Qaeda network are often self-financing, possibly using business fronts and crime to sustain themselves. Unravelling that relies on first-rate co-ordination.


            Since 11 September, the security services, police, special branch and Customs and Excise—co-ordinated by the National Criminal Intelligence Service—as well as our armed forces, have worked together to track down terrorist finance, and I believe that the whole House will wish to express its gratitude to them.

            To enhance those efforts, we now propose to establish and fund within NCIS a new multi-agency terrorist finance unit, fully supported by additional special branch investigative resources. To improve financial intelligence further, a new taskforce will bring to the anti-terrorism effort the best of academic, financial and commercial expertise, using in particular the best skills of forensic accountancy in tracking assets. It will also investigate underground banking, which is often used for legitimate purposes such as remitting earnings to families and communities far away, but is also known to provide very easy means for criminals and terrorists to conceal the laundering of money and its movement around the world.

            Bureaux de change are another network by which money can be laundered and transferred. In the past 18 months, Customs and Excise has charged 89 people in connection with laundering £590 million. That is just a start. In the consultation document that we are publishing today, we therefore propose the implementation from 12 November of a new regime of supervision to ensure the compliance of bureaux with money-laundering regulations, and we will consult on a registration charge. To make easier the tracing and tracking of criminal and terrorist assets, we are also consulting on a new requirement for proper disclosure of beneficial ownership of companies.

            Large financial centres all over the world have an important part to play in cutting off the supply of terrorist funding. I am able to tell the House that many of the measures that we are bringing forward are to be replicated throughout UK Crown dependencies and overseas territories. They will be announcing their own plans to introduce appropriate equivalent measures.

            The G7 Finance Ministers and Central Bank governors met in Washington on 6 October and concluded that a special plenary of the international financial action taskforce would meet later this month to agree the imposition, enforcement and monitoring of new international standards to combat terrorist finance. Our Government are also pressing for the UN to establish a permanent monitoring and enforcement unit for those standards; for the International Monetary Fund to provide the expert help that many countries need to set up economic crime units; and for the early ratification of the European Union second money-laundering directive and the international convention on the suppression of the financing of terrorism.

            At international meetings, G7 Ministers also had a chance to review the current state of the world economy. We expressed solidarity with the United States Government and the whole of the USA after the tragic events of 11 September and agreed that the global economic challenge demanded a global response.

            Not only have interest rates been brought down worldwide, but the central banks of America, the euro area, Japan and Britain have made clear their determination to take any necessary further action. Oil
            
            prices, which have previously risen in times of trouble, have fallen in the past month. We will continue to work with the oil-producing countries to ensure steadiness of supply and prices. Where markets have failed, as in airline insurance, Governments throughout Europe and America have acted together, with a new short-term insurance guarantee.

            These remain uncertain and testing times. As Governments and Finance Ministers work together, every one of us is conscious of the human consequences of economic uncertainty, especially concerns about employment. Since 11 September, the world has acted together decisively to seek to maintain the conditions for stability and growth. The Government's assessment of the current state of the economy and our forecasts for next year will be published next month in the pre-Budget report for full discussion in the House.

            If fanaticism is the heart of modern terrorism, finance is its lifeblood, and I believe that the whole House will agree on the need to move expeditiously to cut off the supply of terrorist finance. Once again, the House is demonstrating its unity and determination, standing firm, as one, to cut off all means of support to terrorism.
          
"
http://hansard.millbanksystems.com/commons/2001/oct/15/action-against-financing-terrorism;591;"
            I welcome the shadow Chancellor to his new responsibilities. From his experience as Home Secretary, he brings to the post a knowledge of terrorist activities and how to deal with them. I am grateful to him for what he has said this afternoon. I should have preferred to have this debate with him under different circumstances, but I am pleased that he has been able to support the measures that we have announced today.

            The right hon. and learned Gentleman is right that the financing of terrorism is distinct from simple money laundering. Money from legitimate sources can go to an illegal destination to support terrorism. It is precisely for that reason that we have called back into action the international financial action taskforce, which made 40 recommendations on how to deal with the issues of money laundering.

            We are now asking the taskforce to deal with the vexed question of the financing of terrorism. I believe that it will introduce an international standard that all countries will be asked to follow. I also believe that international institutions will be prepared to help countries that do not immediately have the resources or expertise to implement such measures, particularly through the creation of economic crime units. I therefore assure the right hon. and learned Gentleman that we are taking seriously the distinction between money laundering and the financing of terrorism.

            On the investigation into underground banking, the right hon. and learned Gentleman is absolutely right to point out that such banking is not exclusive to Britain. Indeed, it is more prevalent in many other countries. Once the taskforce has examined the issue, with the expertise that we hope can be brought to bear from not just the public but the private sector, we will share with other countries the results of that review We are determined to co-operate with other countries in asset tracking, so that we can identify the sources from which terrorism is financed.

            My right hon. Friend the Home Secretary will be introducing the legislation. The economic crime unit will be part of NCIS, which is under my right hon. Friend's authority. The measure in the Bill that will be of interest to the banks and financial institutions is the obligation to report to the proper authorities any reasonable suspicion that funding could be used for terrorist activities. As the right hon. and learned Gentleman, a former Home Secretary, rightly said, previous legislation left some grounds for ambiguity. There can be no doubt now that any financial institution which has a reasonable suspicion that money is being used to fund terrorist activity is under a clear obligation to report that to NCIS. Investigative action will then be taken as a result.

            Finally, the right hon. and learned Gentleman asked about the review of share movements in the period before 11 September. He will have noted that the Financial Services Authority has investigated the matter and issued a statement, but investigations are taking place throughout
            
            the world. I have spoken to the head of the Bundesbank in Germany, to the Federal Reserve bank and to the Bank of Japan; all are investigating the matter. Any conclusions that can be made will be brought before the House. The matter is obviously serious and we are determined to investigate it fully.
          
"
http://hansard.millbanksystems.com/commons/2001/oct/15/action-against-financing-terrorism;622;"
            When my right hon. Friend gets back to his office in the Treasury, will he ask his officials to produce a file—a very long file—which resulted from the Inter-Parliamentary Union's 1999 visit to Peru? The file is on drugs money laundering, in particular the immensely complex issue of anonymous numbered bank accounts. No one in their right mind thinks that there is any simple answer to that problem, but it has gained added importance, especially in view of the pressure—to which my right hon. Friend referred—on the United Nations in respect of a permanent monitoring unit. Such a unit—I cannot imagine who is resisting it—might give us some hope that the problem of anonymous numbered bank accounts will be addressed.
          
"
http://hansard.millbanksystems.com/commons/2001/oct/15/action-against-financing-terrorism;591;"
            Yes, I will ask my officials to show me the papers to which my hon. Friend refers. He is absolutely right: the laundering of drugs money is a major problem on all continents and we need far better enforcement. I believe that the events of 11 September have given new urgency to efforts to deal with the problem.

            My hon. Friend might have seen the performance and innovation unit report, published through the Cabinet Office a few months ago, which identified the scale of the money lost as a result of the drugs business. I assure him that we shall deal with those issues and that we shall continue to press for the UN monitoring unit.
          
"
http://hansard.millbanksystems.com/commons/2001/oct/15/action-against-financing-terrorism;591;"
            I am grateful to the hon. Gentleman. I talked to him this morning, as I did to the shadow Chancellor, about the detail of the measures that we are proposing.

            In his first set of questions, the hon. Gentleman rightly spoke of getting the balance right between the civil liberties that it is our duty to defend in advance, and the need for security felt by people in the United Kingdom. I believe that the proposal that we are bringing forward gets the balance right. There will be every opportunity to debate the issue of police powers to investigate bank accounts. We intend that this will be done only where there is reasonable suspicion. We intend also that, where possible, this should go through the courts. I can assure the hon. Gentleman that we intend to work closely with the financial institutions in implementing this procedure.

            The hon. Gentleman is right about NCIS. Thousands of reports are produced each year, which are passed on for further investigation by the police. It is generally accepted, not only in Britain but in America and elsewhere, that so far we have lacked the asset-tracking skills that would allow us to get to the source of funding for those who are engaged in terrorism. We intend to give NCIS and the economic crime unit that particular expertise and additional funding. We intend also that a taskforce will be set up that will bring in private and academic expertise where that is applicable. We have already had discussions with some private sector organisations. Special branch investigative resources will be increased.

            The hon. Gentleman asked about tax reliefs. I should point out that it is illegal to claim tax relief for corrupt activities. The problem has been that in other jurisdictions subsidiary companies that are not British companies have claimed tax relief for the payment of bribes to officials. I can assure the hon. Gentleman that the new legislation that we propose will extend the requirement that no tax relief can be given not only to Government or public officials, but to anybody in the private sector and to anyone else who receives money for corrupt activities. The law will be improved and cleaned up in that way.


            The hon. Gentleman also asked about spread betting and a range of other activities that may be the subject of money laundering. What those activities have in common is that usually they involve cash transactions, which are difficult to monitor. The FSA takes responsibility for examining the betting industry. I can assure the hon. Gentleman that as a result of a recent report that it has produced, the FSA intends to take further action. I can assure him also that in all the areas that he raised with me both this morning and now, we shall take whatever action is necessary.
          
"
http://hansard.millbanksystems.com/commons/2001/oct/15/action-against-financing-terrorism;591;"
            I am grateful to my hon. Friend, who chairs the Treasury Select Committee. I welcome him to his new post.

            The FSA assumes all its powers in a month's time. In my view, it will have powers to deal with the matters that he has raised. If it needs additional powers to do so, we can consider that.

            My hon. Friend referred to dependent territories and overseas dependencies. It has been a source of concern for many years that there are gaps in the law in those countries that prevent us from dealing with money laundering and, in this case, the financing of terrorism. I am pleased that, particularly over the past few weeks, there has been far greater contact with those countries, which are now willing to introduce laws similar to ours. Many of them have money-laundering laws, but they will now introduce laws that will enable them to do as we are doing and try to cut off the supply of funds for terrorism. I therefore believe that we will be able to take further action in that area.

            As for naming countries, which was the second point made by my hon. Friend, the financial action taskforce will name countries that it do not meet the regulations. In reply to the point made by the Liberal spokesman, the hon. Member for Truro and St. Austell (Matthew Taylor), it will consider what action to take when it meets on 29 October.
          
"
http://hansard.millbanksystems.com/commons/2001/oct/15/action-against-financing-terrorism;7;"
            Will the Chancellor confirm that the legislation will apply to Northern Ireland? Does he accept that a series of measures, which were meant to deal with the funding and financing of paramilitaries, both republican and so-called loyalist in the Province, have singularly failed? What assurances can he give the House that on this occasion it will be different?
          
"
http://hansard.millbanksystems.com/commons/2001/oct/15/action-against-financing-terrorism;591;"
            In many ways, the legislation that has been applied to Northern Ireland is now being applied to the whole mainland to deal with the finance of terrorism. The right hon. Gentleman raised issues which I know are of concern, particularly in the United States of America,
            
            
            which has said that it is introducing new laws to tackle the finance of terrorism. However, it is for its authorities to administer them. As for the United Kingdom, we continue to do everything in our power to cut off the supply of funds to terrorist organisations, whoever they are.
          
"
http://hansard.millbanksystems.com/commons/2001/oct/15/action-against-financing-terrorism;409;"
            I am sure that the whole House welcomes the measures outlined by my right hon. Friend. Is he aware that at a recent meeting of the NATO Parliamentary Assembly the deputy director of Interpol's agency on organised crime told delegates about the bin Laden connection in the financing of the KLA, before and during the war in Kosovo, and before the war in Bosnia, via the Balkans route and the trafficking of arms, women and drugs. Can we have a full inquiry into the activities of the KLA, now renamed the Kosovo Protection Corps, where it gets its finances from and the organised crime in which it is currently engaged?
          
"
http://hansard.millbanksystems.com/commons/2001/oct/15/action-against-financing-terrorism;591;"
            I am grateful to my hon. Friend, who asked about a particular organisation. I can assure her that we shall get the authorities to look at it. On her more general point about bin Laden's funding and the funds that the al-Qaeda organisation amasses from a number of activities, we shall continue to examine in detail how those funds are acquired and try to cut them off at source.
          
"
http://hansard.millbanksystems.com/commons/2001/oct/15/action-against-financing-terrorism;14;"
            When the Chancellor said that our recent interest rate cut was co-ordinated with other countries, did he mean the Treasury requested the Bank of England to take that action or that the Bank of England decided independently to go beyond its normal remit and timing for those changes? I am not against the change; I would just like to know the process by which it took place.
          
"
http://hansard.millbanksystems.com/commons/2001/oct/15/action-against-financing-terrorism;591;"
            I am grateful to the right hon. Gentleman for raising the matter of interest rates so that I can put him right. The individual authorities—the Bank of England, the Federal Reserve bank and the European Central Bank—make their own decisions about interest rates. I know that many Opposition Members resisted our decision to make the Bank of England independent, but it is independent and makes its own decisions.

            I was referring to what I thought and feel able comment on; everybody here should be able to do that. Following the decisive action by the relevant authorities, there was a boost to the world economy at a most difficult time. There have now been nine interest rate cuts in the USA, three by the European Central Bank and six by the Bank of England in the last few months. All those institutions have made statements in the pass few weeks that they will not hesitate to take further action if necessary. I am therefore grateful to the right hon. Gentleman for allowing me to put the record straight.
          
"
